order_id,product_id,product_name,order_hour_of_day
27627,22276,Fresh Cauliflower,8
27629,28985,Michigan Organic Kale,8
27685,45886,Organic Avocado,14
27737,11629,Organic Baby Arugula,0
27760,38241,Organic Yellow Onion,12
27780,17191,Organic Fuji Apple,11
27856,44449,Organic Baby Carrots,15
27933,33495,Organic Small Bunch Celery,12
27935,24267,Organic Lemon,8
28000,9839,Organic Red Onion,12
28015,13176,Bag of Organic Bananas,12
28056,33674,Organic Avocado,13
28065,10212,Organic Large Extra Fancy Fuji Apple,10
28065,39275,Organic Blueberries,10
28110,27845,Organic Whole Milk,7
28143,22923,Organic Whole Milk,13
28184,33787,Organic Strawberries,8
28278,28985,Michigan Organic Kale,9
28340,13550,Red Vine Tomato,17
28364,39224,Organic Tomato Cluster,7
28393,21616,Organic Baby Arugula,17
28425,13113,Sparkling Water Grapefruit,14
28438,35921,Organic Grape Tomatoes,13
28495,31654,Organic Whole String Cheese,23
28518,25824,Organic Baby Arugula,14
28524,13629,Michigan Organic Kale,15
28564,6969,Organic Zucchini,9
28571,5876,Organic Lemon,17
28594,42736,Organic Zucchini,10
28603,35887,Michigan Organic Kale,11
28639,13176,Bag of Organic Bananas,11
28647,39057,Organic Avocado,17
28663,36554,Honeycrisp Apple,8
28719,44008,Organic Grape Tomatoes,19
28727,8955,Organic Cilantro,9
28818,38433,Organic Hass Avocado,22
28822,21616,Organic Baby Arugula,16
28883,6873,Organic Large Extra Fancy Fuji Apple,16
28884,11520,Michigan Organic Kale,8
28921,32655,Seedless Red Grapes,19
29057,23339,Organic Yellow Onion,11
29065,26348,Organic Garlic,18
29089,5899,Fresh Cauliflower,22
29131,40593,Organic Blackberries,9
29185,45007,Organic Zucchini,7
29255,24838,Yellow Onions,12
29339,40545,Apple Honeycrisp Organic,16
29476,1577,Yellow Onions,8
29476,3970,Asparagus,8
29512,31506,Organic Raspberries,9
29534,8736,Organic Unsweetened Almond Milk,18
29575,24184,Organic Red Bell Pepper,17
29636,46900,Original Hummus,13
29642,25082,Fresh Cauliflower,0
29718,4605,Yellow Onions,16
29735,34668,Organic Baby Arugula,11
29740,7361,Organic Small Bunch Celery,11
29787,5605,Organic Blackberries,9
29894,21421,Fresh Cauliflower,17
29921,30391,Organic Cucumber,12
29928,14992,Organic Strawberries,19
29984,7041,Michigan Organic Kale,21
29989,11704,Asparagus,13
30006,8277,Apple Honeycrisp Organic,9
30031,10673,Organic Whole String Cheese,0
30071,47144,Organic Avocado,14
30145,21526,Cucumber Kirby,9
30166,47626,Large Lemon,10
30282,21137,Organic Strawberries,10
30287,3957,Organic Garlic,17
30319,1688,Michigan Organic Kale,10
30364,16965,Fresh Cauliflower,22
30426,31717,Organic Cilantro,16
30504,12341,Honeycrisp Apple,8
30535,31640,Organic Strawberries,17
30544,46023,Organic Red Onion,9
30555,21010,Asparagus,17
30590,8193,Organic Unsweetened Almond Milk,15
30597,8174,Organic Red Onion,16
30686,2770,Organic Hass Avocado,9
30724,42460,Fresh Cauliflower,15
30741,21158,Organic Baby Arugula,13
30782,23470,Organic Garlic,17
30840,19677,Raspberries,16
30840,10814,Organic Fuji Apple,16
31044,19348,Organic Hass Avocado,15
31127,25931,Organic Baby Spinach,15
31140,40310,Honeycrisp Apple,10
31189,30574,100% Whole Wheat Bread,8
31206,13176,Bag of Organic Bananas,14
31239,2452,Large Lemon,19
31257,21903,Organic Baby Spinach,11
31260,27156,Cucumber Kirby,8
31261,29439,Cucumber Kirby,11
31281,43378,Organic Small Bunch Celery,12
31286,13629,Organic Small Bunch Celery,11
31315,6218,Organic Baby Spinach,13
31321,14947,Organic Hass Avocado,15
31369,23840,Organic Large Extra Fancy Fuji Apple,0
31373,36949,Strawberries,22
31427,5876,Organic Lemon,15
31434,37687,Cucumber Kirby,12
31447,43954,Strawberries,12
31505,42768,Organic Baby Arugula,9
31506,48742,Banana,11
31556,31981,Organic Fuji Apple,21
31669,43263,Organic Hass Avocado,10
31779,31865,Organic Raspberries,13
31817,47977,Organic Fuji Apple,17
31845,42987,Organic Gala Apples,15
31848,43768,Sparkling Water Grapefruit,7
31859,44359,Organic Small Bunch Celery,16
31934,6291,Organic Garlic,6
31940,14486,Organic Italian Parsley Bunch,22
31962,15097,Carrots,10
32017,25371,Original Hummus,9
32019,13176,Bag of Organic Bananas,13
32019,9076,Original Hummus,13
32060,10312,Organic Blackberries,9
32088,25640,Organic Unsweetened Almond Milk,11
32137,29675,Organic Fuji Apple,16
32145,44560,Organic Tomato Cluster,12
32155,48679,Organic Strawberries,13
32167,43679,Organic Fuji Apple,9
32173,35731,Organic Zucchini,21
32264,10060,Strawberries,11
32290,14643,Cucumber Kirby,9
32311,47734,Cucumber Kirby,15
32325,3634,Organic Italian Parsley Bunch,8
32337,12341,Organic Yellow Onion,16
32401,47144,Organic Tomato Cluster,14
32441,35958,Organic Blackberries,22
32446,29941,Organic Zucchini,18
32482,22035,Organic Whole String Cheese,13
32532,2382,Organic Tomato Cluster,14
32533,4799,Organic Hass Avocado,13
32578,47223,Michigan Organic Kale,12
32595,13176,Bag of Organic Bananas,14
32686,22431,Organic Baby Carrots,18
32782,14419,Bag of Organic Bananas,8
32961,3376,Carrots,20
32964,34050,Apple Honeycrisp Organic,8
33008,45066,Honeycrisp Apple,8
33070,32689,Apple Honeycrisp Organic,8
33098,4451,Organic Gala Apples,22
33098,1511,Organic Strawberries,22
33121,35233,Original Hummus,13
33133,6104,Organic Baby Arugula,9
33146,8953,Organic Half & Half,14
33184,8424,Yellow Onions,16
33186,5114,Organic Whole Milk,9
33198,17758,Organic Baby Arugula,8
33218,27845,Organic Whole Milk,17
33246,21137,Organic Strawberries,2
33276,35535,Organic Red Onion,1
33395,13176,Bag of Organic Bananas,21
33397,32837,Organic Zucchini,11
33397,1463,Apple Honeycrisp Organic,11
33451,5120,Apple Honeycrisp Organic,9
33516,43122,Carrots,11
33517,38490,Yellow Onions,11
33628,33614,Organic Red Onion,15
33628,22656,Organic Raspberries,15
33683,13740,Organic Baby Spinach,14
33749,6854,Organic Blueberries,10
33769,26209,Limes,12
33831,3274,Organic Whole String Cheese,9
33945,4137,Michigan Organic Kale,23
33971,47242,Organic Baby Arugula,9
34001,4210,Limes,21
34096,31801,Fresh Cauliflower,18
34111,4920,Seedless Red Grapes,15
34119,17375,Organic Blueberries,12
34149,17807,Organic Zucchini,19
34149,12395,Organic Cilantro,19
34154,20693,Organic Unsweetened Almond Milk,19
34200,40706,Organic Grape Tomatoes,15
34224,19348,Fresh Cauliflower,12
34232,47766,Organic Avocado,17
34260,2054,Organic Fuji Apple,11
34263,35652,Organic Whole String Cheese,10
34301,30827,Organic Yellow Onion,23
34301,13032,100% Whole Wheat Bread,23
34306,29116,Sparkling Water Grapefruit,11
34330,27344,Original Hummus,13
34345,46667,Michigan Organic Kale,9
34420,16650,Organic Gala Apples,11
34427,30686,Organic Baby Spinach,15
34502,37710,Organic Raspberries,15
34524,21133,Bag of Organic Bananas,18
34582,46516,Banana,10
34634,42244,Organic Fuji Apple,7
34690,1930,Michigan Organic Kale,13
34701,34824,Organic Fuji Apple,13
34718,48104,Organic Blackberries,11
34736,46990,Organic Raspberries,19
34738,31343,Large Lemon,16
34820,4272,Organic Red Bell Pepper,14
34872,27313,Organic Cilantro,14
34963,32734,100% Whole Wheat Bread,19
35030,38277,Red Vine Tomato,18
35110,42342,Seedless Red Grapes,13
35185,35045,Organic Lemon,15
35193,13176,Bag of Organic Bananas,15
35257,13176,Bag of Organic Bananas,15
35299,15178,Organic Small Bunch Celery,9
35403,35547,Organic Gala Apples,9
35434,14332,Organic Baby Spinach,15
35454,34126,Organic Italian Parsley Bunch,17
35534,17859,100% Whole Wheat Bread,14
35560,20600,Spring Water,11
35581,45007,Organic Zucchini,12
35597,11707,Fresh Cauliflower,16
35620,40136,Yellow Onions,6
35702,3599,Original Hummus,11
35705,46667,Organic Unsweetened Almond Milk,13
35713,22767,Organic Fuji Apple,12
35735,24184,Organic Hass Avocado,12
35761,46979,Asparagus,8
35775,39542,Banana,16
35819,41220,Organic Tomato Cluster,12
35830,21903,Organic Baby Spinach,9
35836,13176,Bag of Organic Bananas,16
35904,2380,Large Lemon,7
35966,33731,Organic Large Extra Fancy Fuji Apple,7
36004,16953,Organic Blackberries,10
36035,30953,Organic Yellow Onion,1
36042,27237,Original Hummus,22
36090,33331,Organic Raspberries,14
36171,10478,Organic Half & Half,11
36177,40746,Organic Baby Arugula,16
36183,27344,Organic Baby Carrots,16
36201,48335,Michigan Organic Kale,15
36216,36764,Organic Lemon,20
36260,10032,Fresh Cauliflower,8
36277,39275,Organic Blueberries,12
36345,22281,Honeycrisp Apple,13
36395,46541,Organic Raspberries,16
36397,16616,Organic Italian Parsley Bunch,10
36422,37355,Organic Red Onion,11
36459,30287,Organic Large Extra Fancy Fuji Apple,19
36616,18413,Organic Half & Half,11
36654,20512,Original Hummus,9
36718,6740,Organic Garlic,7
36752,14267,Organic Gala Apples,17
36785,35132,Honeycrisp Apple,9
36811,2063,Organic Large Extra Fancy Fuji Apple,9
36828,20144,Raspberries,21
36861,13974,Asparagus,16
36957,28106,Organic Fuji Apple,17
36964,39180,Organic Cilantro,10
37017,26209,Limes,13
37067,38689,Apple Honeycrisp Organic,11
37099,12121,Organic Large Extra Fancy Fuji Apple,9
37102,32241,Organic Blueberries,23
37124,1463,Organic Fuji Apple,19
37187,22234,Strawberries,14
37196,46676,Organic Italian Parsley Bunch,14
37202,21137,Organic Strawberries,20
37218,38444,Organic Half & Half,18
37242,37066,Seedless Red Grapes,12
37261,8193,Organic Gala Apples,14
37381,39475,Organic Gala Apples,17
37413,43122,Organic Hass Avocado,11
37444,5258,Organic Zucchini,17
37444,37919,Organic Italian Parsley Bunch,17
37539,43875,Organic Blackberries,23
37542,49520,Organic Fuji Apple,12
37657,7644,Organic Strawberries,18
37681,20738,Organic Grape Tomatoes,12
37741,26981,Michigan Organic Kale,18
37744,32133,Organic Small Bunch Celery,14
37883,36183,Organic Baby Arugula,10
37885,6046,Half & Half,12
37886,1599,Organic Small Bunch Celery,18
37904,8518,Organic Red Onion,14
37947,48775,Strawberries,9
37951,48364,Organic Small Bunch Celery,10
37985,19706,Organic Tomato Cluster,13
38121,18811,Organic Grape Tomatoes,14
38154,45965,Sparkling Water Grapefruit,17
38209,26348,Organic Raspberries,10
38226,13575,Michigan Organic Kale,11
38231,28407,Carrots,12
38272,7644,Organic Zucchini,15
38274,37766,Organic Small Bunch Celery,19
38338,27494,Organic Baby Carrots,10
38361,21137,Organic Strawberries,17
38413,46650,Organic Baby Arugula,14
38468,35140,Organic Whole Milk,13
38469,22687,Organic Large Extra Fancy Fuji Apple,9
38490,31445,Red Vine Tomato,10
38502,29447,Organic Whole Milk,9
38513,27966,Organic Raspberries,10
38549,31869,Organic Tomato Cluster,8
38614,34726,Organic Half & Half,19
38633,35108,Strawberries,13
38697,27845,Organic Whole Milk,10
38713,10070,Organic Grape Tomatoes,14
38736,13076,Organic Large Extra Fancy Fuji Apple,16
38781,43743,Organic Baby Carrots,17
38823,34026,Organic Small Bunch Celery,12
38904,28309,Organic Tomato Cluster,13
38936,8843,Organic Large Extra Fancy Fuji Apple,10
38948,34530,Large Lemon,12
39029,8638,Organic Zucchini,23
39103,26032,Seedless Red Grapes,16
39139,36929,Organic Lemon,20
39199,28985,Michigan Organic Kale,9
39240,46126,Sparkling Water Grapefruit,10
39320,21083,Organic Fuji Apple,13
39370,45007,Organic Zucchini,18
39378,32455,Banana,12
39459,12614,Organic Grape Tomatoes,15
39590,8479,100% Whole Wheat Bread,12
39620,33153,Organic Red Bell Pepper,12
39684,34126,Organic Italian Parsley Bunch,13
39755,30227,Organic Italian Parsley Bunch,20
39797,7500,Bag of Organic Bananas,14
39808,21903,Organic Baby Spinach,12
39809,11520,Organic Raspberries,10
39928,45066,Honeycrisp Apple,16
39960,41950,Organic Tomato Cluster,17
40052,43352,Raspberries,15
40063,15693,Organic Half & Half,13
40066,3992,Honeycrisp Apple,11
40091,14917,Limes,10
40117,25407,Organic Small Bunch Celery,15
40150,18814,Raspberries,20
40216,39375,Organic Unsweetened Almond Milk,16
40220,3989,Organic Baby Carrots,9
40263,8733,Asparagus,10
40267,44799,Bag of Organic Bananas,5
40350,5161,Cucumber Kirby,11
40388,18019,Michigan Organic Kale,11
40396,44628,Organic Fuji Apple,15
40450,8174,Organic Red Onion,11
40468,2120,Seedless Red Grapes,15
40474,30533,Organic Zucchini,8
40558,47966,Organic Tomato Cluster,18
40587,21616,Organic Baby Arugula,16
40591,30489,Original Hummus,12
40602,21927,Organic Whole String Cheese,10
40605,42383,Organic Baby Spinach,20
40607,22035,Organic Whole String Cheese,18
40652,48742,Organic Cucumber,19
40654,8174,Organic Yellow Onion,10
40676,40054,Organic Whole Milk,18
40696,47877,Organic Fuji Apple,10
40716,44568,Yellow Onions,18
40762,7781,Organic Italian Parsley Bunch,14
40801,7963,Organic Strawberries,12
40827,8251,Organic Italian Parsley Bunch,17
40831,24852,Banana,17
40837,39275,Organic Blueberries,9
40855,30489,Original Hummus,9
40875,48720,Organic Whole String Cheese,19
41022,29662,Organic Grape Tomatoes,7
41053,23423,Spring Water,8
41137,16797,Strawberries,15
41184,22022,Organic Hass Avocado,18
41203,19348,Organic Yellow Onion,10
41213,14386,Strawberries,13
41226,7559,Raspberries,12
41234,31717,Organic Cilantro,8
41256,19514,Organic Red Bell Pepper,8
41271,46979,Asparagus,14
41294,46522,Organic Unsweetened Almond Milk,17
41338,38949,Organic Large Extra Fancy Fuji Apple,12
41369,10070,Organic Half & Half,9
41370,32563,Organic Zucchini,13
41375,47141,Spring Water,15
41377,21903,Organic Baby Spinach,10
41398,19678,Organic Baby Spinach,17
41404,34124,Raspberries,12
41416,47141,Raspberries,9
41417,49533,Limes,8
41418,23916,Honeycrisp Apple,8
41428,3952,Apple Honeycrisp Organic,9
41449,17429,Organic Raspberries,20
41701,8854,Yellow Onions,10
41707,15200,Organic Lemon,21
41777,42824,Half & Half,19
41848,46584,Organic Large Extra Fancy Fuji Apple,22
41922,39928,Organic Small Bunch Celery,13
41941,8127,100% Whole Wheat Bread,16
41979,22677,Organic Tomato Cluster,16
42059,45441,Organic Red Onion,17
42079,44910,Raspberries,16
42079,7461,Organic Italian Parsley Bunch,16
42095,1329,Original Hummus,14
42142,20378,Organic Strawberries,14
42258,33956,100% Whole Wheat Bread,15
42292,5707,Organic Italian Parsley Bunch,8
42376,38590,Organic Garlic,14
42422,29156,100% Whole Wheat Bread,22
42476,32566,Organic Unsweetened Almond Milk,9
42476,39040,Organic Yellow Onion,9
42478,16291,Michigan Organic Kale,9
42479,15261,Organic Strawberries,16
42493,48190,Organic Raspberries,17
42536,29117,Organic Baby Arugula,9
42569,4210,Large Lemon,8
42608,27344,Organic Whole String Cheese,17
42660,25824,Spring Water,13
42662,5876,Organic Lemon,12
42676,13944,Red Vine Tomato,10
42741,35503,Organic Baby Carrots,22
42816,8193,Spring Water,17
42876,45866,Sparkling Water Grapefruit,13
42885,30657,Organic Blackberries,14
42888,38288,Organic Baby Carrots,16
42928,34243,Organic Garlic,0
42930,13176,Bag of Organic Bananas,19
42951,9825,Organic Garlic,18
42960,20796,Bag of Organic Bananas,17
42975,26800,Organic Large Extra Fancy Fuji Apple,14
42990,25754,Limes,19
43011,30850,Organic Strawberries,15
43019,46820,Organic Blueberries,15
43049,31268,Honeycrisp Apple,22
43071,11421,Sparkling Water Grapefruit,10
43077,43643,Organic Zucchini,19
43109,48697,Organic Large Extra Fancy Fuji Apple,13
43220,40261,Organic Baby Spinach,13
43220,12218,Organic Baby Carrots,13
43225,40691,Organic Grape Tomatoes,17
43245,29447,Organic Strawberries,19
43321,28934,Organic Blueberries,16
43366,10132,Half & Half,10
43370,19968,Organic Yellow Onion,14
43392,6873,100% Whole Wheat Bread,15
43413,9666,Organic Cucumber,23
43435,44520,Organic Unsweetened Almond Milk,14
43459,4478,Organic Red Bell Pepper,22
43487,46906,Spring Water,9
43522,5491,Half & Half,11
43549,44989,Organic Raspberries,10
43556,35887,Organic Blueberries,7
43626,44112,Organic Tomato Cluster,2
43638,39657,Organic Lemon,8
43646,31772,Organic Gala Apples,11
43667,37357,Organic Whole Milk,15
43700,33301,Asparagus,13
43766,32578,Organic Red Bell Pepper,12
43803,24852,Banana,12
43832,33065,Yellow Onions,12
43834,24852,Banana,11
43918,47626,Large Lemon,12
43931,27688,Organic Baby Arugula,17
43989,19904,Carrots,17
43998,27104,Fresh Cauliflower,13
44021,13819,Carrots,15
44047,40252,Organic Blueberries,15
44049,130,Spring Water,23
44185,44666,Apple Honeycrisp Organic,15
44242,36848,Michigan Organic Kale,15
44266,40878,Yellow Onions,9
44298,11097,Limes,8
44318,13885,Bag of Organic Bananas,14
44329,1158,Organic Red Bell Pepper,9
44405,42617,Michigan Organic Kale,9
44409,27325,Organic Lemon,9
44412,7147,Fresh Cauliflower,5
44424,37407,Limes,12
44459,48697,Organic Fuji Apple,11
44498,45066,Honeycrisp Apple,9
44502,30489,Original Hummus,20
44702,46522,Seedless Red Grapes,15
44714,44919,Organic Cucumber,20
44770,22935,Organic Yellow Onion,11
44840,41452,Organic Blueberries,8
44846,42803,Organic Zucchini,10
44874,8490,Organic Zucchini,21
44887,19677,Raspberries,12
44910,38683,Sparkling Water Grapefruit,15
44953,13176,Bag of Organic Bananas,14
44957,12672,Half & Half,10
44971,41719,Sparkling Water Grapefruit,17
44976,37417,Original Hummus,15
45001,21053,Large Lemon,11
45030,13874,Organic Fuji Apple,12
45040,24177,Organic Tomato Cluster,10
45050,20578,Carrots,12
45060,27275,Organic Whole String Cheese,16
45089,24852,Banana,21
45108,21292,100% Whole Wheat Bread,7
45127,46473,Organic Zucchini,13
45142,19049,Organic Zucchini,9
45161,31066,Organic Italian Parsley Bunch,18
45209,20955,Organic Whole Milk,18
45247,9339,Organic Italian Parsley Bunch,14
45275,5441,Red Vine Tomato,17
45282,49111,Organic Large Extra Fancy Fuji Apple,16
45293,24852,Banana,17
45295,38615,Fresh Cauliflower,14
45329,47209,Organic Hass Avocado,10
45336,43086,Seedless Red Grapes,14
45340,8475,Organic Avocado,16
45485,1940,Organic Avocado,13
45497,45578,Organic Red Onion,16
45511,7877,100% Whole Wheat Bread,15
45540,40974,Cucumber Kirby,9
45563,1875,Bag of Organic Bananas,15
45586,28849,Organic Large Extra Fancy Fuji Apple,15
45603,40910,Seedless Red Grapes,15
45611,5818,Large Lemon,16
45639,28849,Organic Lemon,17
45663,8277,Apple Honeycrisp Organic,14
45668,35591,Fresh Cauliflower,18
45752,24747,Organic Lemon,17
45755,32605,Organic Italian Parsley Bunch,16
45889,35600,Michigan Organic Kale,10
45894,16848,Organic Yellow Onion,14
45898,5652,Organic Grape Tomatoes,16
45900,27801,Carrots,16
45902,1940,Sparkling Water Grapefruit,12
45938,27028,Apple Honeycrisp Organic,15
45945,43867,Raspberries,18
45979,34134,Organic Cucumber,9
46036,39993,Bag of Organic Bananas,23
46037,13654,Carrots,15
46075,38777,Organic Raspberries,16
46110,49260,Cucumber Kirby,21
46229,26209,Limes,10
46271,41325,Organic Half & Half,23
46284,5025,Apple Honeycrisp Organic,7
46308,22849,Organic Baby Spinach,20
46359,37552,Carrots,13
46382,26882,Organic Half & Half,7
46415,20345,Honeycrisp Apple,11
46434,39430,Half & Half,15
46481,14129,Seedless Red Grapes,19
46507,46667,Honeycrisp Apple,9
46534,5491,Limes,14
46554,3957,Organic Whole String Cheese,12
46645,48377,Organic Whole String Cheese,12
46658,22281,Spring Water,11
46667,27104,Fresh Cauliflower,19
46678,4957,Carrots,8
46722,37766,Cucumber Kirby,17
46765,9290,Organic Red Onion,11
46771,46979,Asparagus,13
46798,28851,Organic Italian Parsley Bunch,11
46804,21174,Organic Small Bunch Celery,17
46883,27662,Seedless Red Grapes,13
46896,26177,Seedless Red Grapes,8
46954,25659,Organic Whole Milk,16
46970,26314,Organic Large Extra Fancy Fuji Apple,20
46987,27966,Organic Raspberries,12
47011,19508,Organic Cilantro,19
47014,29126,Organic Whole Milk,11
47021,20900,Organic Large Extra Fancy Fuji Apple,12
47144,4846,Organic Red Bell Pepper,14
